Data Entrada,Ativo,Regime,Score,Preço Entrada,Stop Loss,Alvo 1,Alvo 2,Datas Saída,Preços Saída,Motivo Saída,Resultado (R$),Saldo Acumulado (R$)
2024-04-21 12:00,JASMY,Consolidação (1.8R),100/100,$0.0206,$0.0197 (-4.64%),$0.0223,$0.0233,2024-04-24 12:00,$0.0196,Stop Loss Inicial (Pessimista),"R$ -1,187.51","R$ 42,117.76"
2024-04-22 04:00,BNB,Tendência (2.5R),100/100,$592.1659,$592.1659 (-3.66%),$646.3172,$678.8080,2024-04-27 00:00,$591.6922,Stop no Breakeven (Pessimista),R$ -116.46,"R$ 42,045.80"
2024-05-15 16:00,NEAR,Consolidação (1.8R),100/100,$7.6688,$7.6688 (-6.00%),$8.4971,$8.9572,2024-05-17 04:00 | 2024-05-18 16:00,$8.4971 | $7.8760,Alvo 1 (1.8R) | Trailing EMA20,"R$ +1,143.52","R$ 44,470.61"
2024-05-15 16:00,RUNE,Tendência (2.5R),100/100,$6.0270,$6.0270 (-6.00%),$6.9311,$7.4735,2024-05-17 04:00 | 2024-05-19 16:00,$6.9311 | $6.6090,Alvo 1 (2.5R) | Trailing EMA20,"R$ +2,115.74","R$ 45,285.39"
2024-05-20 04:00,RUNE,Tendência (2.5R),100/100,$6.7514,$6.7514 (-4.60%),$7.5280,$7.9939,2024-05-21 12:00,$6.7460,Stop no Breakeven (Pessimista),R$ -66.76,"R$ 45,186.42"
2024-05-20 20:00,1000PEPE,Tendência (2.5R),100/100,$0.0105,$0.0105 (-6.00%),$0.0121,$0.0130,2024-05-21 12:00 | 2024-05-21 20:00,$0.0121 | $0.0130,Alvo 1 (2.5R) | Alvo 2,"R$ +3,640.63","R$ 48,842.78"
2024-05-19 04:00,BCH,Tendência (2.5R),100/100,$492.7563,$492.7563 (-4.80%),$551.8628,$587.3267,2024-05-23 12:00,$492.3620,Stop no Breakeven (Pessimista),R$ -83.96,"R$ 48,794.98"
2024-05-27 08:00,EDU,Tendência (2.5R),100/100,$1.0429,$0.9803 (-6.00%),$1.1994,$1.2932,2024-05-27 12:00,$0.9796,Stop Loss Inicial (Pessimista),"R$ -1,264.29","R$ 47,513.44"
2024-05-27 16:00,BNB,Consolidação (1.8R),100/100,$613.7567,$598.4128 (-2.50%),$641.3758,$656.7197,2024-05-28 00:00,$597.9341,Stop Loss Inicial (Pessimista),"R$ -1,299.40","R$ 46,192.55"
2024-05-27 04:00,ARB,Consolidação (1.8R),100/100,$1.2587,$1.1833 (-5.99%),$1.3945,$1.4700,2024-05-28 04:00,$1.1823,Stop Loss Inicial (Pessimista),"R$ -1,270.67","R$ 44,943.04"
2024-05-27 16:00,THETA,Tendência (2.5R),100/100,$2.3807,$2.2447 (-5.71%),$2.7207,$2.9247,2024-05-28 16:00,$2.2429,Stop Loss Inicial (Pessimista),"R$ -1,239.75","R$ 43,720.88"
2024-05-29 00:00,GALA,Consolidação (1.8R),100/100,$0.0458,$0.0438 (-4.29%),$0.0493,$0.0513,2024-05-29 16:00,$0.0438,Stop Loss Inicial (Pessimista),"R$ -1,154.87","R$ 42,566.01"
2024-06-01 04:00,PEOPLE,Tendência (2.5R),100/100,$0.0906,$0.0906 (-6.00%),$0.1042,$0.1123,2024-06-01 08:00 | 2024-06-01 12:00,$0.1042 | $0.1123,Alvo 1 (2.5R) | Alvo 2,"R$ +3,427.24","R$ 45,993.25"
2024-06-02 00:00,ENS,Tendência (2.5R),100/100,$28.4452,$26.7385 (-6.00%),$32.7120,$35.2721,2024-06-02 12:00,$26.7171,Stop Loss Inicial (Pessimista),"R$ -1,193.95","R$ 44,799.30"
2024-06-05 20:00,ETH,Consolidação (1.8R),100/100,$3881.9500,$3768.3246 (-2.93%),$4086.4757,$4200.1010,2024-06-06 20:00,$3765.3100,Stop Loss Inicial (Pessimista),"R$ -1,217.11","R$ 43,558.90"
2024-06-05 08:00,INJ,Consolidação (1.8R),100/100,$26.4332,$26.4332 (-5.58%),$29.0879,$30.5628,2024-06-07 04:00 | 2024-06-07 12:00,$29.0879 | $30.5628,Alvo 1 (1.8R) | Alvo 2,"R$ +2,532.45","R$ 46,114.64"
2024-06-08 04:00,INJ,Tendência (2.5R),100/100,$30.2251,$28.4116 (-6.00%),$34.7589,$37.4791,2024-06-08 12:00,$28.3889,Stop Loss Inicial (Pessimista),"R$ -1,197.15","R$ 44,917.48"
2024-06-10 16:00,PEOPLE,Tendência (2.5R),100/100,$0.1370,$0.1287 (-6.00%),$0.1575,$0.1698,2024-06-10 20:00,$0.1286,Stop Loss Inicial (Pessimista),"R$ -1,164.23","R$ 43,753.25"
2024-06-10 20:00,POLYX,Consolidação (1.8R),100/100,$0.5126,$0.4818 (-6.00%),$0.5679,$0.5987,2024-06-11 00:00,$0.4814,Stop Loss Inicial (Pessimista),"R$ -1,135.88","R$ 42,617.37"
2024-06-12 16:00,KAS,Consolidação (1.8R),100/100,$0.1781,$0.1674 (-6.00%),$0.1973,$0.2080,2024-06-12 20:00,$0.1673,Stop Loss Inicial (Pessimista),"R$ -1,104.61","R$ 41,499.45"
2024-06-12 16:00,ROSE,Tendência (2.5R),100/100,$0.1335,$0.1254 (-6.00%),$0.1535,$0.1655,2024-06-13 04:00,$0.1253,Stop Loss Inicial (Pessimista),"R$ -1,105.96","R$ 40,406.80"
2024-07-20 08:00,ZEN,Tendência (2.5R),100/100,$12.7043,$12.0585 (-5.08%),$14.3190,$15.2878,2024-07-21 16:00,$12.0488,Stop Loss Inicial (Pessimista),"R$ -1,062.11","R$ 39,298.80"
2024-07-20 08:00,DOGE,Tendência (2.5R),100/100,$0.1275,$0.1275 (-3.22%),$0.1377,$0.1439,2024-07-21 16:00,$0.1274,Stop no Breakeven (Pessimista),R$ -85.16,"R$ 39,246.92"
2024-07-21 12:00,ZEC,Tendência (2.5R),100/100,$31.8059,$29.8975 (-6.00%),$36.5768,$39.4393,2024-07-23 16:00,$29.8736,Stop Loss Inicial (Pessimista),"R$ -1,057.48","R$ 38,202.05"
2024-07-24 12:00,TAO,Tendência (2.5R),100/100,$343.8118,$323.1831 (-6.00%),$395.3836,$426.3267,2024-07-25 00:00,$322.9246,Stop Loss Inicial (Pessimista),R$ -993.22,"R$ 37,189.52"
2024-07-24 12:00,XLM,Consolidação (1.8R),100/100,$0.1052,$0.1008 (-4.19%),$0.1131,$0.1175,2024-07-25 00:00,$0.1007,Stop Loss Inicial (Pessimista),"R$ -1,010.06","R$ 36,198.78"
2024-07-26 04:00,1000SATS,Tendência (2.5R),100/100,$0.0003,$0.0003 (-6.00%),$0.0004,$0.0004,2024-07-27 08:00,$0.0003,Stop Loss Inicial (Pessimista),R$ -944.13,"R$ 35,226.81"
2024-07-26 12:00,TAO,Consolidação (1.8R),100/100,$362.8613,$341.0897 (-6.00%),$402.0504,$423.8220,2024-07-27 08:00,$340.8168,Stop Loss Inicial (Pessimista),R$ -942.25,"R$ 34,298.77"
2024-07-27 04:00,ICP,Consolidação (1.8R),100/100,$9.9300,$9.4358 (-4.98%),$10.8195,$11.3137,2024-07-27 20:00,$9.4282,Stop Loss Inicial (Pessimista),R$ -948.14,"R$ 34,098.69"
2024-07-27 08:00,KAS,Consolidação (1.8R),100/100,$0.1850,$0.1850 (-2.75%),$0.1941,$0.1992,2024-07-27 12:00 | 2024-07-27 20:00,$0.1941 | $0.1848,Alvo 1 (1.8R) | Stop Breakeven 0x0 2ª metade (Pessimista),R$ +710.27,"R$ 34,074.53"
2024-07-29 04:00,BNB,Consolidação (1.8R),100/100,$592.9863,$578.1617 (-2.50%),$619.6707,$634.4954,2024-07-29 16:00,$577.6992,Stop Loss Inicial (Pessimista),R$ -934.98,"R$ 33,110.42"
2024-07-29 04:00,AR,Consolidação (1.8R),100/100,$32.4592,$30.5117 (-6.00%),$35.9648,$37.9124,2024-07-30 00:00,$30.4873,Stop Loss Inicial (Pessimista),R$ -887.01,"R$ 32,235.35"
2024-07-30 12:00,XRP,Consolidação (1.8R),100/100,$0.6298,$0.5929 (-5.86%),$0.6962,$0.7331,2024-08-01 12:00,$0.5925,Stop Loss Inicial (Pessimista),R$ -844.50,"R$ 31,380.61"
2024-07-28 16:00,ZEC,Consolidação (1.8R),100/100,$32.6863,$30.8256 (-5.69%),$36.0356,$37.8963,2024-08-01 16:00,$30.8010,Stop Loss Inicial (Pessimista),R$ -902.60,"R$ 30,505.45"
2024-08-24 12:00,ZEC,Consolidação (1.8R),100/100,$43.0815,$40.6511 (-5.64%),$47.4562,$49.8866,2024-08-25 12:00,$40.6186,Stop Loss Inicial (Pessimista),R$ -796.14,"R$ 29,690.33"
2024-08-23 04:00,RUNE,Consolidação (1.8R),100/100,$4.1391,$4.1391 (-6.00%),$4.5861,$4.8344,2024-08-27 16:00,$4.1358,Stop no Breakeven (Pessimista),R$ -47.88,"R$ 29,661.43"
2024-09-13 12:00,DOGE,Consolidação (1.8R),100/100,$0.1045,$0.1045 (-3.14%),$0.1104,$0.1136,2024-09-14 16:00,$0.1044,Stop no Breakeven (Pessimista),R$ -63.96,"R$ 29,581.98"
2024-09-13 20:00,1000SATS,Consolidação (1.8R),100/100,$0.0003,$0.0003 (-4.54%),$0.0003,$0.0004,2024-09-15 04:00,$0.0003,Stop Loss Inicial (Pessimista),R$ -783.79,"R$ 28,813.68"
2024-09-17 16:00,PENDLE,Consolidação (1.8R),100/100,$3.3949,$3.2532 (-4.17%),$3.6499,$3.7916,2024-09-18 04:00,$3.2506,Stop Loss Inicial (Pessimista),R$ -760.32,"R$ 28,031.67"
2024-09-17 12:00,IO,Consolidação (1.8R),100/100,$1.8939,$1.8939 (-6.00%),$2.0985,$2.2121,2024-09-19 00:00 | 2024-09-19 16:00,$2.0985 | $2.2121,Alvo 1 (1.8R) | Alvo 2,"R$ +1,630.00","R$ 30,300.26"
2024-09-17 16:00,BB,Consolidação (1.8R),100/100,$0.3397,$0.3397 (-6.00%),$0.3764,$0.3967,2024-09-19 04:00 | 2024-09-20 08:00,$0.3764 | $0.3485,Alvo 1 (1.8R) | Trailing EMA20,R$ +777.66,"R$ 31,293.56"
2024-09-18 20:00,SUI,Tendência (2.5R),100/100,$1.2337,$1.2337 (-6.00%),$1.4188,$1.5298,2024-09-20 00:00 | 2024-09-20 08:00,$1.4188 | $1.5298,Alvo 1 (2.5R) | Alvo 2,"R$ +2,252.02","R$ 32,688.74"
2024-09-21 16:00,BB,Consolidação (1.8R),100/100,$0.3657,$0.3657 (-6.00%),$0.4052,$0.4271,2024-09-22 04:00,$0.3654,Stop no Breakeven (Pessimista),R$ -32.68,"R$ 32,617.88"
2024-09-21 20:00,XRP,Consolidação (1.8R),100/100,$0.6002,$0.5801 (-3.35%),$0.6364,$0.6565,2024-09-22 20:00,$0.5796,Stop Loss Inicial (Pessimista),R$ -878.63,"R$ 32,411.70"
2024-09-22 04:00,ZETA,Tendência (2.5R),100/100,$0.6521,$0.6130 (-6.00%),$0.7499,$0.8086,2024-09-22 20:00,$0.6125,Stop Loss Inicial (Pessimista),R$ -848.10,"R$ 31,576.46"
2024-09-19 16:00,BNB,Consolidação (1.8R),100/100,$565.1124,$565.1124 (-2.65%),$592.0835,$607.0674,2024-09-22 20:00 | 2024-09-23 16:00,$592.0835 | $607.0674,Alvo 1 (1.8R) | Alvo 2,"R$ +1,667.19","R$ 32,596.11"
2024-09-23 04:00,ALT,Tendência (2.5R),100/100,$0.1094,$0.1094 (-6.00%),$0.1258,$0.1357,2024-09-24 08:00 | 2024-09-24 08:00,$0.1258 | $0.1357,Alvo 1 (2.5R) | Alvo 2,"R$ +2,536.93","R$ 35,123.19"
2024-09-23 00:00,LQTY,Tendência (2.5R),100/100,$0.9735,$0.9735 (-5.00%),$1.0952,$1.1683,2024-09-24 12:00,$0.9727,Stop no Breakeven (Pessimista),R$ -42.77,"R$ 35,096.70"
2024-09-23 16:00,JASMY,Consolidação (1.8R),100/100,$0.0215,$0.0215 (-4.27%),$0.0232,$0.0241,2024-09-24 12:00 | 2024-09-25 20:00,$0.0232 | $0.0222,Alvo 1 (1.8R) | Trailing EMA20,R$ +962.98,"R$ 36,027.54"
2024-09-25 00:00,BCH,Consolidação (1.8R),100/100,$347.8738,$339.1770 (-2.50%),$363.5282,$372.2250,2024-09-26 00:00,$338.9057,Stop Loss Inicial (Pessimista),R$ -986.79,"R$ 35,073.15"
2024-09-24 20:00,JUP,Consolidação (1.8R),100/100,$0.8673,$0.8673 (-5.76%),$0.9573,$1.0073,2024-09-26 12:00 | 2024-09-29 00:00,$0.9573 | $0.9104,Alvo 1 (1.8R) | Trailing EMA20,"R$ +1,152.97","R$ 36,971.53"
2024-09-26 08:00,DOGE,Consolidação (1.8R),100/100,$0.1135,$0.1135 (-6.00%),$0.1257,$0.1326,2024-09-27 08:00 | 2024-09-30 00:00,$0.1257 | $0.1225,Alvo 1 (1.8R) | Trailing EMA20,"R$ +1,333.39","R$ 37,532.43"
2024-09-26 16:00,ARB,Tendência (2.5R),100/100,$0.6302,$0.6302 (-3.33%),$0.6827,$0.7142,2024-09-30 00:00,$0.6297,Stop no Breakeven (Pessimista),R$ -89.52,"R$ 37,488.03"
2024-09-30 00:00,GMT,Tendência (2.5R),100/100,$0.1627,$0.1534 (-5.71%),$0.1859,$0.1998,2024-09-30 08:00,$0.1532,Stop Loss Inicial (Pessimista),R$ -974.95,"R$ 36,513.08"
2024-09-30 08:00,1000BONK,Tendência (2.5R),100/100,$0.0244,$0.0244 (-6.00%),$0.0281,$0.0303,2024-10-01 12:00,$0.0244,Stop no Breakeven (Pessimista),R$ -39.66,"R$ 36,457.50"
2024-09-30 08:00,TAO,Tendência (2.5R),100/100,$594.3870,$558.7238 (-6.00%),$683.5451,$737.0399,2024-10-01 12:00,$558.2768,Stop Loss Inicial (Pessimista),R$ -950.61,"R$ 35,522.80"
2024-10-05 12:00,CELO,Consolidação (1.8R),100/100,$0.7584,$0.7584 (-6.00%),$0.8403,$0.8858,2024-10-06 16:00,$0.7578,Stop no Breakeven (Pessimista),R$ -39.84,"R$ 35,461.61"
2024-10-06 16:00,1000SHIB,Consolidação (1.8R),100/100,$0.0186,$0.0175 (-6.00%),$0.0206,$0.0217,2024-10-07 20:00,$0.0175,Stop Loss Inicial (Pessimista),R$ -923.47,"R$ 34,533.74"
2024-10-04 12:00,APT,Tendência (2.5R),100/100,$8.8940,$8.8940 (-6.00%),$10.2282,$11.0286,2024-10-09 16:00,$8.8869,Stop no Breakeven (Pessimista),R$ -57.81,"R$ 34,476.21"
2024-10-08 12:00,BNB,Consolidação (1.8R),100/100,$577.0584,$556.4823 (-3.57%),$614.0954,$634.6715,2024-10-10 16:00,$556.0371,Stop Loss Inicial (Pessimista),R$ -934.44,"R$ 33,567.24"
2024-10-11 16:00,TAO,Consolidação (1.8R),100/100,$621.0804,$621.0804 (-6.00%),$688.1571,$725.4219,2024-10-15 00:00,$620.5835,Stop no Breakeven (Pessimista),R$ -46.75,"R$ 33,484.15"
2024-10-14 04:00,IO,Consolidação (1.8R),100/100,$1.9740,$1.9740 (-6.00%),$2.1872,$2.3056,2024-10-15 08:00 | 2024-10-15 12:00,$2.1872 | $1.9724,Alvo 1 (1.8R) | Stop Breakeven 0x0 2ª metade (Pessimista),R$ +721.88,"R$ 34,214.45"
2024-10-16 16:00,1000BONK,Tendência (2.5R),100/100,$0.0236,$0.0236 (-6.00%),$0.0271,$0.0292,2024-10-17 04:00,$0.0235,Stop no Breakeven (Pessimista),R$ -35.00,"R$ 34,904.99"
2024-10-16 16:00,GAS,Consolidação (1.8R),100/100,$4.6073,$4.3493 (-5.60%),$5.0718,$5.3298,2024-10-17 04:00,$4.3458,Stop Loss Inicial (Pessimista),R$ -909.59,"R$ 34,008.59"
2024-10-17 16:00,DYM,Tendência (2.5R),100/100,$1.7316,$1.7316 (-6.00%),$1.9913,$2.1471,2024-10-19 08:00,$1.7302,Stop no Breakeven (Pessimista),R$ -39.94,"R$ 33,942.18"
2024-10-17 16:00,BLUR,Consolidação (1.8R),100/100,$0.2491,$0.2491 (-5.94%),$0.2758,$0.2906,2024-10-20 12:00 | 2024-10-20 20:00,$0.2758 | $0.2906,Alvo 1 (1.8R) | Alvo 2,"R$ +1,920.43","R$ 35,839.57"
2024-10-14 04:00,ETH,Consolidação (1.8R),100/100,$2521.3000,$2521.3000 (-3.49%),$2679.4787,$2767.3557,2024-10-15 12:00 | 2024-10-21 00:00,$2679.4787 | $2767.3557,Alvo 1 (1.8R) | Alvo 2,"R$ +1,859.54","R$ 37,002.12"
2024-10-21 00:00,GRT,Consolidação (1.8R),100/100,$0.1792,$0.1728 (-3.62%),$0.1909,$0.1974,2024-10-21 08:00,$0.1726,Stop Loss Inicial (Pessimista),R$ -984.81,"R$ 35,990.26"
2024-10-19 20:00,ETC,Consolidação (1.8R),100/100,$19.6048,$19.6048 (-2.50%),$20.4870,$20.9771,2024-10-21 12:00,$19.5891,Stop no Breakeven (Pessimista),R$ -95.16,"R$ 35,908.07"
2024-10-21 00:00,AVAX,Consolidação (1.8R),100/100,$28.9825,$27.9861 (-3.44%),$30.7759,$31.7723,2024-10-21 12:00,$27.9637,Stop Loss Inicial (Pessimista),R$ -987.51,"R$ 34,943.34"
2024-10-21 08:00,BNB,Consolidação (1.8R),100/100,$609.6046,$594.3645 (-2.50%),$637.0369,$652.2770,2024-10-21 12:00,$593.8890,Stop Loss Inicial (Pessimista),R$ -981.05,"R$ 33,989.29"
2024-10-21 16:00,AXL,Tendência (2.5R),100/100,$0.8929,$0.8394 (-6.00%),$1.0269,$1.1073,2024-10-23 08:00,$0.8387,Stop Loss Inicial (Pessimista),R$ -887.79,"R$ 33,101.50"
2024-10-24 16:00,RUNE,Consolidação (1.8R),100/100,$5.4237,$5.0983 (-6.00%),$6.0095,$6.3349,2024-10-25 16:00,$5.0942,Stop Loss Inicial (Pessimista),R$ -861.96,"R$ 32,215.08"
2024-10-25 12:00,ARPA,Tendência (2.5R),100/100,$0.0531,$0.0499 (-6.00%),$0.0610,$0.0658,2024-10-25 16:00,$0.0499,Stop Loss Inicial (Pessimista),R$ -858.53,"R$ 31,365.26"
2024-10-25 00:00,GMT,Consolidação (1.8R),100/100,$0.1377,$0.1308 (-4.97%),$0.1500,$0.1568,2024-10-25 20:00,$0.1307,Stop Loss Inicial (Pessimista),R$ -867.52,"R$ 30,513.49"
2024-10-27 04:00,TNSR,Tendência (2.5R),100/100,$0.4894,$0.4601 (-6.00%),$0.5629,$0.6069,2024-10-27 12:00,$0.4597,Stop Loss Inicial (Pessimista),R$ -792.13,"R$ 29,721.37"
2024-10-29 20:00,GMT,Consolidação (1.8R),100/100,$0.1388,$0.1347 (-2.93%),$0.1461,$0.1501,2024-10-30 08:00,$0.1346,Stop Loss Inicial (Pessimista),R$ -803.79,"R$ 28,855.18"
2024-10-29 04:00,BNB,Tendência (2.5R),100/100,$606.1829,$591.0284 (-2.50%),$644.0694,$666.8012,2024-10-31 04:00,$590.5555,Stop Loss Inicial (Pessimista),R$ -827.88,"R$ 28,040.64"
2024-10-30 16:00,AAVE,Consolidação (1.8R),100/100,$157.0185,$150.4800 (-4.16%),$168.7877,$175.3262,2024-10-31 08:00,$150.3596,Stop Loss Inicial (Pessimista),R$ -763.30,"R$ 27,288.98"
2024-10-31 08:00,ZETA,Tendência (2.5R),100/100,$0.7173,$0.6742 (-6.00%),$0.8248,$0.8894,2024-10-31 16:00,$0.6737,Stop Loss Inicial (Pessimista),R$ -708.36,"R$ 26,567.92"
2024-10-31 08:00,ARPA,Tendência (2.5R),100/100,$0.0476,$0.0451 (-5.28%),$0.0539,$0.0577,2024-10-31 16:00,$0.0451,Stop Loss Inicial (Pessimista),R$ -711.89,"R$ 25,865.72"
2024-10-29 16:00,TRX,Consolidação (1.8R),100/100,$0.1655,$0.1655 (-2.50%),$0.1730,$0.1771,2024-11-03 00:00,$0.1654,Stop no Breakeven (Pessimista),R$ -107.36,"R$ 25,798.78"
2024-11-05 16:00,ZEC,Consolidação (1.8R),100/100,$38.1391,$38.1391 (-3.77%),$40.7296,$42.1688,2024-11-06 08:00,$38.1085,Stop no Breakeven (Pessimista),R$ -42.79,"R$ 25,755.99"
2024-11-06 16:00,ZEC,Consolidação (1.8R),100/100,$39.9600,$39.9600 (-6.00%),$44.2756,$46.6732,2024-11-07 00:00 | 2024-11-09 00:00,$44.2756 | $46.6732,Alvo 1 (1.8R) | Alvo 2,"R$ +1,458.98","R$ 27,206.33"
2024-11-10 04:00,ARK,Tendência (2.5R),100/100,$0.5341,$0.5341 (-6.00%),$0.6142,$0.6622,2024-11-11 12:00 | 2024-11-11 12:00,$0.6142 | $0.6622,Alvo 1 (2.5R) | Alvo 2,"R$ +2,186.76","R$ 29,972.57"
2024-11-08 16:00,GMT,Consolidação (1.8R),100/100,$0.1345,$0.1345 (-5.71%),$0.1483,$0.1560,2024-11-10 08:00 | 2024-11-12 00:00,$0.1483 | $0.1560,Alvo 1 (1.8R) | Alvo 2,"R$ +1,485.66","R$ 30,887.39"
2024-11-13 16:00,BOME,Tendência (2.5R),100/100,$0.0111,$0.0111 (-6.00%),$0.0128,$0.0138,2024-11-14 08:00,$0.0111,Stop no Breakeven (Pessimista),R$ -32.24,"R$ 30,855.16"
2024-11-14 20:00,BICO,Consolidação (1.8R),100/100,$0.2844,$0.2674 (-6.00%),$0.3152,$0.3322,2024-11-15 04:00,$0.2672,Stop Loss Inicial (Pessimista),R$ -800.98,"R$ 30,054.17"
2024-11-15 16:00,ALGO,Tendência (2.5R),100/100,$0.1727,$0.1727 (-6.00%),$0.1986,$0.2141,2024-11-16 04:00 | 2024-11-16 08:00,$0.1986 | $0.2141,Alvo 1 (2.5R) | Alvo 2,"R$ +2,419.21","R$ 32,473.39"
2024-11-16 20:00,ARPA,Consolidação (1.8R),100/100,$0.0549,$0.0516 (-6.00%),$0.0608,$0.0641,2024-11-17 00:00,$0.0515,Stop Loss Inicial (Pessimista),R$ -842.35,"R$ 31,603.59"
2024-11-16 16:00,CRV,Consolidação (1.8R),100/100,$0.3232,$0.3232 (-6.00%),$0.3581,$0.3775,2024-11-17 16:00,$0.3229,Stop no Breakeven (Pessimista),R$ -35.20,"R$ 31,566.80"
2024-11-16 12:00,TON,Consolidação (1.8R),100/100,$5.5988,$5.3270 (-4.85%),$6.0880,$6.3598,2024-11-17 20:00,$5.3228,Stop Loss Inicial (Pessimista),R$ -855.65,"R$ 30,729.05"
2024-11-17 08:00,WIF,Tendência (2.5R),100/100,$3.8619,$3.6302 (-6.00%),$4.4412,$4.7888,2024-11-17 20:00,$3.6273,Stop Loss Inicial (Pessimista),R$ -820.33,"R$ 29,919.86"
2024-11-18 20:00,CHZ,Tendência (2.5R),100/100,$0.0778,$0.0778 (-6.00%),$0.0895,$0.0965,2024-11-19 04:00,$0.0778,Stop no Breakeven (Pessimista),R$ -29.95,"R$ 29,868.70"
2024-11-18 20:00,ATOM,Tendência (2.5R),100/100,$6.3402,$6.3402 (-6.00%),$7.2912,$7.8618,2024-11-19 12:00,$6.3351,Stop no Breakeven (Pessimista),R$ -31.18,"R$ 29,837.52"
2024-11-19 08:00,STORJ,Consolidação (1.8R),100/100,$0.5359,$0.5037 (-6.00%),$0.5937,$0.6259,2024-11-19 12:00,$0.5033,Stop Loss Inicial (Pessimista),R$ -774.11,"R$ 29,072.74"
2024-11-19 12:00,UNI,Consolidação (1.8R),100/100,$9.5238,$9.0195 (-5.29%),$10.4314,$10.9357,2024-11-20 00:00,$9.0123,Stop Loss Inicial (Pessimista),R$ -759.92,"R$ 28,300.37"
2024-11-18 20:00,OGN,Tendência (2.5R),100/100,$0.1058,$0.0994 (-6.00%),$0.1216,$0.1311,2024-11-20 16:00,$0.0993,Stop Loss Inicial (Pessimista),R$ -782.84,"R$ 27,529.26"
2024-11-19 16:00,ARPA,Consolidação (1.8R),100/100,$0.0546,$0.0516 (-5.44%),$0.0599,$0.0629,2024-11-20 16:00,$0.0516,Stop Loss Inicial (Pessimista),R$ -759.89,"R$ 26,781.97"
2024-11-21 08:00,ARB,Consolidação (1.8R),100/100,$0.7046,$0.7046 (-6.00%),$0.7806,$0.8229,2024-11-21 12:00 | 2024-11-22 12:00,$0.7806 | $0.8229,Alvo 1 (1.8R) | Alvo 2,"R$ +1,519.14","R$ 28,275.19"
2024-11-22 16:00,DOT,Tendência (2.5R),100/100,$6.3642,$6.3642 (-6.00%),$7.3188,$7.8916,2024-11-23 04:00 | 2024-11-23 08:00,$7.3188 | $7.8916,Alvo 1 (2.5R) | Alvo 2,"R$ +2,275.71","R$ 30,543.78"
2024-11-21 00:00,APE,Consolidação (1.8R),100/100,$1.1406,$1.1406 (-6.00%),$1.2638,$1.3322,2024-11-23 12:00 | 2024-11-24 00:00,$1.2638 | $1.3322,Alvo 1 (1.8R) | Alvo 2,"R$ +1,512.72","R$ 32,060.88"
2024-11-23 08:00,CKB,Consolidação (1.8R),100/100,$0.0140,$0.0140 (-6.00%),$0.0155,$0.0164,2024-11-24 08:00,$0.0140,Stop no Breakeven (Pessimista),R$ -33.10,"R$ 32,026.16"
2024-11-21 04:00,POLYX,Tendência (2.5R),100/100,$0.3105,$0.3105 (-6.00%),$0.3570,$0.3850,2024-11-24 12:00,$0.3102,Stop no Breakeven (Pessimista),R$ -37.55,"R$ 32,007.59"
2024-11-24 04:00,ARK,Consolidação (1.8R),100/100,$0.6422,$0.6037 (-6.00%),$0.7116,$0.7501,2024-11-24 12:00,$0.6032,Stop Loss Inicial (Pessimista),R$ -832.22,"R$ 31,186.68"
2024-11-25 00:00,SPELL,Tendência (2.5R),100/100,$0.0009,$0.0008 (-6.00%),$0.0010,$0.0011,2024-11-25 12:00,$0.0008,Stop Loss Inicial (Pessimista),R$ -809.60,"R$ 30,377.08"
2024-11-25 12:00,ARB,Tendência (2.5R),100/100,$0.9104,$0.8557 (-6.00%),$1.0469,$1.1288,2024-11-26 08:00,$0.8550,Stop Loss Inicial (Pessimista),R$ -791.11,"R$ 29,573.95"
2024-11-25 12:00,AAVE,Consolidação (1.8R),100/100,$181.3106,$170.4320 (-6.00%),$200.8922,$211.7708,2024-11-26 08:00,$170.2956,Stop Loss Inicial (Pessimista),R$ -790.82,"R$ 28,795.15"
2024-11-27 20:00,XAI,Tendência (2.5R),100/100,$0.3316,$0.3316 (-6.00%),$0.3813,$0.4111,2024-11-30 04:00 | 2024-12-02 00:00,$0.3813 | $0.3655,Alvo 1 (2.5R) | Trailing EMA20,"R$ +1,480.27","R$ 30,867.39"
2024-11-27 08:00,AAVE,Consolidação (1.8R),100/100,$192.1760,$192.1760 (-6.00%),$212.9311,$224.4616,2024-11-30 20:00 | 2024-12-02 08:00,$212.9311 | $224.4616,Alvo 1 (1.8R) | Alvo 2,"R$ +1,620.54","R$ 31,867.88"
2024-11-27 20:00,TON,Consolidação (1.8R),100/100,$6.3982,$6.3982 (-5.35%),$7.0140,$7.3562,2024-12-02 08:00,$6.3931,Stop no Breakeven (Pessimista),R$ -50.28,"R$ 31,845.68"
2024-12-03 00:00,ARB,Tendência (2.5R),100/100,$1.0272,$0.9656 (-6.00%),$1.1813,$1.2737,2024-12-03 12:00,$0.9648,Stop Loss Inicial (Pessimista),R$ -826.78,"R$ 31,008.95"
2024-12-03 08:00,BEAMX,Tendência (2.5R),100/100,$0.0297,$0.0279 (-6.00%),$0.0341,$0.0368,2024-12-03 12:00,$0.0279,Stop Loss Inicial (Pessimista),R$ -825.13,"R$ 30,193.77"
2024-12-04 04:00,ARB,Tendência (2.5R),100/100,$1.0744,$1.0744 (-6.00%),$1.2356,$1.3323,2024-12-05 00:00,$1.0736,Stop no Breakeven (Pessimista),R$ -34.67,"R$ 31,765.45"
