Data Entrada,Ativo,Direção,Regime,Regime Macro,Classe,Score,Preço Entrada,Stop Inicial,Stop Final,BE/Parcial (2.0R),MAE (R),MFE (R),Datas Saída,Preços Saída,Motivo Saída,Taxas (R$),Funding (R$),Resultado (R$),Resultado (R),Saldo Acumulado (R$)
2024-04-21 04:00,FET,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,132.0,$2.5182,$2.3167 (8.00%),$2.3167,$2.9211,-1.23,0.46,2024-04-24 20:00,$2.3149,Stop Loss Inicial,R$ 14.54,R$ 5.40,R$ -772.20,-1.04,"R$ 87,217.56"
2024-04-20 04:00,ONT,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,114.0,$0.3824,$0.3518 (8.00%),$0.3828,$0.4436,-0.81,1.9,2024-04-22 00:00 | 2024-04-26 00:00,$0.4436 | $0.3825,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 14.53,R$ -96.02,R$ +827.59,1.11,"R$ 88,045.15"
2024-04-21 04:00,AR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,136.9,$32.1851,$29.6103 (8.00%),$32.2173,$37.3347,-0.28,1.41,2024-04-25 20:00 | 2024-04-26 12:00,$37.3347 | $32.1915,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 14.54,R$ 8.10,R$ +723.74,0.97,"R$ 88,768.89"
2024-05-05 08:00,1000FLOKI,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,125.9,$0.1940,$0.1785 (8.00%),$0.1785,$0.2250,-0.88,0.0,2024-05-06 16:00,$0.1783,Stop Loss Inicial,R$ 29.35,R$ 4.43,"R$ -1,552.23",-1.03,"R$ 87,216.67"
2024-04-20 04:00,SFP,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,94.7,$0.8180,$0.7526 (8.00%),$0.7526,$0.9489,-0.72,0.76,2024-05-11 04:00,$0.8111,Time-Stop (21d),R$ 14.03,R$ 40.58,R$ -133.27,-0.18,"R$ 87,083.39"
2024-05-16 04:00,NEAR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,113.0,$8.1761,$7.5220 (8.00%),$7.5220,$9.4843,-0.79,0.48,2024-05-23 12:00,$7.5160,Stop Loss Inicial,R$ 28.92,R$ 35.19,"R$ -1,560.05",-1.05,"R$ 85,523.34"
2024-05-23 00:00,BNB,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,112.9,$615.5476,$587.2318 (4.60%),$587.2318,$672.1793,-0.74,0.0,2024-05-23 12:00,$586.7620,Stop Loss Inicial,R$ 49.49,R$ 4.70,"R$ -1,561.75",-1.05,"R$ 83,961.59"
2024-05-26 00:00,NEAR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,95.0,$8.2411,$7.5818 (8.00%),$7.5818,$9.5597,-0.92,0.0,2024-05-28 12:00,$7.5758,Stop Loss Inicial,R$ 14.02,R$ 6.07,R$ -745.30,-1.04,"R$ 83,216.29"
2024-05-26 00:00,DOGE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,120.5,$0.1742,$0.1603 (8.00%),$0.1603,$0.2021,-1.13,0.0,2024-05-30 04:00,$0.1601,Stop Loss Inicial,R$ 14.02,R$ 12.80,R$ -752.08,-1.05,"R$ 82,464.21"
2024-06-05 12:00,AR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,113.8,$44.8964,$41.3047 (8.00%),$41.3047,$52.0799,-0.84,0.0,2024-06-06 20:00,$41.2717,Stop Loss Inicial,R$ 13.90,R$ 3.93,R$ -737.07,-1.03,"R$ 81,727.13"
2024-06-06 00:00,POLYX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.5,$0.4546,$0.4182 (8.00%),$0.4182,$0.5273,-0.63,0.44,2024-06-07 16:00,$0.4179,Stop Loss Inicial,R$ 13.90,R$ 5.33,R$ -738.39,-1.04,"R$ 80,988.74"
2024-05-26 04:00,BNB,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,104.9,$602.9013,$578.7852 (4.00%),$603.5042,$651.1334,-0.57,2.5,2024-06-04 12:00 | 2024-06-10 20:00,$651.1334 | $625.0000,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 27.73,R$ 68.89,R$ +951.17,1.32,"R$ 81,939.91"
2024-06-11 00:00,POLYX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,122.3,$0.5074,$0.4668 (8.00%),$0.4668,$0.5886,-1.2,0.33,2024-06-13 12:00,$0.4665,Stop Loss Inicial,R$ 27.48,R$ 6.07,"R$ -1,455.07",-1.03,"R$ 80,484.84"
2024-05-25 08:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,120.7,$68809.4876,$64632.2143 (6.07%),$64632.2143,$77164.0341,-0.79,0.7,2024-06-15 08:00,$66305.2000,Time-Stop (21d),R$ 18.08,R$ 77.85,R$ -526.77,-0.73,"R$ 79,958.07"
2024-07-06 08:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,134.4,$3001.3086,$3241.4133 (8.00%),$3241.4133,$2521.0992,-1.01,0.51,2024-07-14 20:00,$3244.0064,Stop Loss Inicial,R$ 27.02,R$ -29.21,"R$ -1,398.07",-1.01,"R$ 78,559.99"
2024-07-04 04:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,109.5,$59062.8538,$63787.8821 (8.00%),$63787.8821,$49612.7972,-1.19,0.99,2024-07-15 20:00,$63838.9124,Stop Loss Inicial,R$ 27.02,R$ -43.03,"R$ -1,383.90",-1.0,"R$ 77,176.09"
2024-07-26 20:00,TRX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,102.3,$0.1374,$0.1319 (4.00%),$0.1319,$0.1484,-1.14,0.27,2024-07-31 00:00,$0.1318,Stop Loss Inicial,R$ 25.78,R$ 5.91,R$ -718.28,-1.07,"R$ 76,457.81"
2024-07-27 12:00,JASMY,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,107.5,$0.0318,$0.0293 (8.00%),$0.0293,$0.0369,-1.14,0.22,2024-07-31 16:00,$0.0293,Stop Loss Inicial,R$ 13.14,R$ 9.08,R$ -702.02,-1.04,"R$ 75,755.79"
2024-07-26 04:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,116.1,$67047.5070,$61911.7964 (7.66%),$61911.7964,$77318.9281,-1.08,0.49,2024-08-02 20:00,$61862.2670,Stop Loss Inicial,R$ 13.70,R$ 14.63,R$ -708.48,-1.05,"R$ 75,047.31"
2024-07-27 12:00,KAS,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,106.7,$0.1929,$0.1774 (8.00%),$0.1774,$0.2237,-1.24,0.9,2024-08-03 16:00,$0.1773,Stop Loss Inicial,R$ 13.14,R$ 13.77,R$ -706.66,-1.05,"R$ 74,340.65"
2024-08-12 04:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,96.1,$2538.9099,$2742.0227 (8.00%),$2742.0227,$2132.6843,-0.9,0.0,2024-08-12 20:00,$2744.2163,Stop Loss Inicial,R$ 12.76,R$ -1.11,R$ -672.61,-1.03,"R$ 73,668.04"
2024-08-12 04:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,103.3,$58459.3557,$63136.1042 (8.00%),$63136.1042,$49105.8588,-1.09,0.31,2024-08-23 16:00,$63186.6130,Stop Loss Inicial,R$ 12.76,R$ 4.41,R$ -678.18,-1.04,"R$ 72,989.86"
2024-08-23 16:00,SUI,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,113.4,$0.9829,$0.9043 (8.00%),$0.9043,$1.1402,-1.04,0.55,2024-08-27 08:00,$0.9035,Stop Loss Inicial,R$ 12.58,R$ 8.88,R$ -672.13,-1.04,"R$ 72,317.73"
2024-08-12 20:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,95.9,$2657.6705,$2822.5275 (6.20%),$2822.5275,$2327.9565,-0.81,1.41,2024-09-02 20:00,$2536.7400,Time-Stop (21d),R$ 16.05,R$ -12.14,R$ +472.11,0.73,"R$ 72,789.83"
2024-09-02 04:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,124.8,$57679.7457,$60220.3393 (4.40%),$57622.0660,$52598.5585,-0.56,1.64,2024-09-06 20:00 | 2024-09-09 20:00,$52598.5585 | $57668.1636,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 22.30,R$ -2.22,R$ +621.99,0.97,"R$ 73,411.82"
2024-09-07 08:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,119.0,$2285.8865,$2468.7574 (8.00%),$2468.7574,$1920.1446,-0.95,0.23,2024-09-19 16:00,$2470.7324,Stop Loss Inicial,R$ 25.33,R$ -13.37,"R$ -1,324.57",-1.02,"R$ 72,087.26"
2024-09-28 04:00,CRV,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,99.6,$0.3182,$0.2927 (8.00%),$0.2927,$0.3691,-0.87,0.0,2024-09-30 00:00,$0.2925,Stop Loss Inicial,R$ 24.99,R$ 9.16,"R$ -1,326.90",-1.04,"R$ 70,760.36"
2024-09-27 04:00,LTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,97.3,$69.0045,$64.1468 (7.04%),$64.1468,$78.7199,-0.77,0.49,2024-10-01 12:00,$64.0955,Stop Loss Inicial,R$ 28.27,R$ 22.77,"R$ -1,345.77",-1.05,"R$ 69,414.59"
2024-09-17 16:00,XRP,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,113.9,$0.5906,$0.5439 (7.91%),$0.5439,$0.6840,-1.13,1.48,2024-10-02 20:00,$0.5435,Stop Loss Inicial,R$ 25.65,R$ 61.33,"R$ -1,399.27",-1.08,"R$ 68,015.32"
2024-10-05 04:00,ARK,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,116.5,$0.4333,$0.3987 (8.00%),$0.4337,$0.5026,-0.47,1.9,2024-10-06 08:00 | 2024-10-09 12:00,$0.5026 | $0.4334,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 11.91,R$ -78.09,R$ +677.88,1.11,"R$ 68,693.20"
2024-10-05 16:00,1000LUNC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,97.0,$0.0904,$0.0832 (8.00%),$0.0832,$0.1049,-0.96,0.05,2024-10-09 16:00,$0.0831,Stop Loss Inicial,R$ 11.92,R$ 8.62,R$ -637.06,-1.04,"R$ 68,056.14"
2024-10-05 12:00,BLUR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,102.8,$0.2235,$0.2056 (8.00%),$0.2056,$0.2593,-0.98,0.93,2024-10-10 16:00,$0.2055,Stop Loss Inicial,R$ 11.92,R$ 7.19,R$ -635.65,-1.04,"R$ 67,420.48"
2024-10-12 04:00,ARKM,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,119.9,$1.5395,$1.4163 (8.00%),$1.5410,$1.7858,0.0,2.28,2024-10-12 20:00 | 2024-10-25 04:00,$1.7858 | $1.6183,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 23.96,R$ 35.53,"R$ +1,543.06",1.27,"R$ 68,963.55"
2024-10-25 04:00,RUNE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.4,$5.3447,$4.9171 (8.00%),$4.9171,$6.1998,-1.05,0.0,2024-10-25 20:00,$4.9132,Stop Loss Inicial,R$ 24.32,R$ 3.01,"R$ -1,285.69",-1.03,"R$ 67,677.86"
2024-10-04 12:00,SUPER,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,109.9,$1.0428,$0.9594 (8.00%),$1.0439,$1.2097,-0.63,2.15,2024-10-12 08:00 | 2024-10-28 00:00,$1.2097 | $1.2081,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 12.37,R$ -1.64,"R$ +1,205.36",1.97,"R$ 68,883.21"
2024-10-25 20:00,TNSR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,124.8,$0.4212,$0.3875 (8.00%),$0.4216,$0.4886,-0.51,2.02,2024-10-27 00:00 | 2024-10-28 04:00,$0.4886 | $0.4213,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 23.94,R$ 4.35,"R$ +1,200.72",0.98,"R$ 70,083.94"
2024-10-28 04:00,JTO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,104.6,$2.4341,$2.2394 (8.00%),$2.2394,$2.8236,-0.95,0.45,2024-11-01 12:00,$2.2376,Stop Loss Inicial,R$ 24.47,R$ 10.02,"R$ -1,300.31",-1.04,"R$ 68,783.62"
2024-10-12 04:00,TRX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,112.6,$0.1599,$0.1535 (4.00%),$0.1535,$0.1727,-0.65,1.62,2024-11-02 04:00,$0.1675,Time-Stop (21d),R$ 46.60,R$ -24.97,"R$ +1,428.21",1.18,"R$ 70,211.83"
2024-11-02 04:00,SUI,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.9,$1.9608,$1.8068 (7.85%),$1.8068,$2.2687,-0.75,0.0,2024-11-03 00:00,$1.8054,Stop Loss Inicial,R$ 25.67,R$ -4.92,"R$ -1,325.02",-1.03,"R$ 68,886.81"
2024-10-12 04:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,119.9,$62568.3685,$57616.4714 (7.91%),$62630.9369,$72472.1628,-0.08,1.98,2024-10-29 12:00 | 2024-11-03 12:00,$72472.1628 | $68076.0000,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 24.42,R$ 89.81,"R$ +1,774.66",1.46,"R$ 70,661.47"
2024-10-28 00:00,DOGE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,103.0,$0.1443,$0.1328 (8.00%),$0.1445,$0.1674,-0.08,1.98,2024-10-29 00:00 | 2024-11-03 12:00,$0.1674 | $0.1443,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 24.46,R$ 19.03,"R$ +1,212.59",0.97,"R$ 71,874.06"
2024-11-02 04:00,ZEC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,94.8,$38.2191,$35.4061 (7.36%),$38.2573,$43.8452,-0.78,2.35,2024-11-07 00:00 | 2024-11-13 00:00,$43.8452 | $39.3100,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 27.49,R$ 48.79,"R$ +1,466.19",1.13,"R$ 73,340.25"
2024-11-16 20:00,FIL,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,101.5,$4.6713,$4.2976 (8.00%),$4.2976,$5.4187,-0.87,0.0,2024-11-17 20:00,$4.2942,Stop Loss Inicial,R$ 26.54,R$ 6.52,"R$ -1,405.90",-1.03,"R$ 71,934.35"
2024-11-19 08:00,STORJ,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,95.6,$0.5359,$0.4930 (8.00%),$0.4930,$0.6216,-1.06,0.0,2024-11-20 00:00,$0.4926,Stop Loss Inicial,R$ 26.11,R$ 3.19,"R$ -1,380.09",-1.03,"R$ 70,554.26"
2024-11-06 04:00,SUI,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,105.4,$2.2797,$2.0974 (8.00%),$2.2820,$2.6445,-0.22,4.4,2024-11-09 20:00 | 2024-11-25 16:00,$2.6445 | $3.1856,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 27.79,R$ 136.63,"R$ +4,367.30",3.36,"R$ 74,921.56"
2024-11-22 04:00,ZEC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,114.7,$46.0630,$42.3780 (8.00%),$46.1091,$53.4331,-0.59,2.4,2024-11-24 00:00 | 2024-11-26 08:00,$53.4331 | $46.0722,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 25.69,R$ 39.14,"R$ +1,254.36",0.95,"R$ 76,175.91"
2024-11-25 16:00,MEME,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,96.2,$0.0151,$0.0139 (8.00%),$0.0139,$0.0175,-1.4,0.0,2024-11-26 08:00,$0.0139,Stop Loss Inicial,R$ 26.99,R$ 2.20,"R$ -1,425.32",-1.03,"R$ 74,750.60"
2024-11-28 16:00,WLD,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,124.4,$2.7164,$2.4990 (8.00%),$2.7191,$3.1510,0.0,3.43,2024-11-30 12:00 | 2024-12-09 20:00,$3.1510 | $2.7169,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 26.94,R$ 147.72,"R$ +1,208.74",0.87,"R$ 75,959.34"
2024-11-05 08:00,DOGE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,103.7,$0.1678,$0.1544 (8.00%),$0.1679,$0.1946,0.0,11.25,2024-11-06 00:00 | 2024-12-10 00:00,$0.1946 | $0.4007,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 33.34,R$ 451.23,"R$ +11,921.03",9.3,"R$ 87,880.37"
2024-12-11 16:00,IO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,111.2,$4.0168,$3.6955 (8.00%),$4.0208,$4.6595,0.0,0.59,2024-12-12 00:00 | 2024-12-14 12:00,$4.6595 | $4.0176,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 30.45,R$ -3.55,"R$ +1,536.53",0.98,"R$ 89,416.90"
2024-12-11 12:00,JTO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,105.1,$3.9694,$3.6518 (8.00%),$3.6518,$4.6045,-0.91,0.62,2024-12-14 16:00,$3.6489,Stop Loss Inicial,R$ 30.46,R$ 7.34,"R$ -1,613.91",-1.03,"R$ 87,803.00"
2024-12-17 16:00,RUNE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,100.0,$6.7514,$6.2113 (8.00%),$6.2113,$7.8316,-1.7,0.0,2024-12-18 20:00,$6.2063,Stop Loss Inicial,R$ 30.45,R$ 5.64,"R$ -1,611.33",-1.03,"R$ 86,191.67"
2024-12-17 20:00,RONIN,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,113.6,$2.4453,$2.2497 (8.00%),$2.2497,$2.8366,-1.27,0.12,2024-12-18 20:00,$2.2479,Stop Loss Inicial,R$ 30.44,R$ 2.83,"R$ -1,608.32",-1.03,"R$ 84,583.35"
2024-11-06 04:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,119.0,$74404.2836,$68451.9409 (8.00%),$74478.6878,$86308.9689,-0.02,2.72,2024-11-11 16:00 | 2024-12-19 16:00,$86308.9689 | $97172.1000,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 27.24,R$ 226.81,"R$ +3,535.45",2.72,"R$ 88,118.80"
2024-11-26 08:00,AAVE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,104.2,$175.3476,$161.3198 (8.00%),$175.5230,$203.4033,-0.26,7.79,2024-11-27 12:00 | 2024-12-20 08:00,$203.4033 | $271.9600,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 30.07,R$ 204.07,"R$ +5,817.44",4.27,"R$ 93,936.24"
2024-12-20 16:00,ZEN,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,179.7,$25.3126,$23.2876 (8.00%),$25.3380,$29.3627,0.0,0.75,2024-12-21 00:00 | 2024-12-21 12:00,$29.3627 | $25.3177,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 31.60,R$ -4.39,"R$ +1,595.09",0.98,"R$ 95,531.33"
2024-12-21 12:00,SUI,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,102.7,$4.7359,$4.3570 (8.00%),$4.3570,$5.4936,-1.16,0.0,2024-12-21 16:00,$4.3535,Stop Loss Inicial,R$ 32.08,R$ 2.00,"R$ -1,693.62",-1.03,"R$ 93,837.72"
2024-12-24 04:00,STEEM,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,132.1,$0.2415,$0.2222 (8.00%),$0.2222,$0.2801,-0.93,0.0,2024-12-25 04:00,$0.2220,Stop Loss Inicial,R$ 31.62,R$ -102.85,"R$ -1,564.48",-0.97,"R$ 92,273.24"
2024-12-23 12:00,XVG,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,105.9,$0.0126,$0.0116 (8.00%),$0.0126,$0.0146,-0.37,1.64,2024-12-25 00:00 | 2024-12-26 12:00,$0.0146 | $0.0128,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 31.70,R$ -361.09,"R$ +2,105.16",1.3,"R$ 94,378.39"
2024-12-23 20:00,ZEC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,124.1,$63.6218,$58.5321 (8.00%),$63.6854,$73.8013,0.0,2.11,2024-12-25 04:00 | 2024-12-27 12:00,$73.8013 | $63.6345,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 31.60,R$ 14.47,"R$ +1,576.56",0.97,"R$ 95,954.96"
2024-12-23 20:00,AAVE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.0,$357.7888,$329.1657 (8.00%),$329.1657,$415.0350,-1.12,0.83,2024-12-27 12:00,$328.9024,Stop Loss Inicial,R$ 31.61,R$ 21.84,"R$ -1,688.75",-1.04,"R$ 94,266.21"
2024-12-26 12:00,LQTY,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,148.7,$2.1412,$1.9699 (8.00%),$1.9699,$2.4838,-1.23,0.22,2024-12-28 04:00,$1.9683,Stop Loss Inicial,R$ 32.20,R$ 9.55,"R$ -1,707.88",-1.03,"R$ 92,558.33"
2024-12-29 04:00,XVG,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,149.8,$0.0151,$0.0139 (8.00%),$0.0139,$0.0175,-0.86,0.0,2024-12-29 12:00,$0.0139,Stop Loss Inicial,R$ 31.24,R$ -108.18,"R$ -1,539.51",-0.96,"R$ 91,018.82"
2024-12-28 12:00,OGN,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,140.9,$0.1365,$0.1256 (8.00%),$0.1256,$0.1583,-0.89,0.0,2024-12-29 20:00,$0.1255,Stop Loss Inicial,R$ 31.22,R$ -142.53,"R$ -1,503.86",-0.94,"R$ 89,514.97"
2024-12-29 20:00,THETA,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,115.3,$2.3386,$2.1515 (8.00%),$2.1515,$2.7127,-0.91,0.26,2025-01-01 08:00,$2.1498,Stop Loss Inicial,R$ 15.16,R$ 7.02,R$ -806.49,-1.04,"R$ 88,708.48"
2025-01-01 08:00,STEEM,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,137.8,$0.2664,$0.2451 (8.00%),$0.2451,$0.3091,-1.0,0.0,2025-01-02 00:00,$0.2449,Stop Loss Inicial,R$ 15.04,R$ -7.87,R$ -785.29,-1.02,"R$ 87,923.19"
2024-12-29 12:00,SSV,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,136.8,$25.5808,$23.5343 (8.00%),$23.5343,$29.6737,-1.33,0.48,2025-01-07 12:00,$23.5155,Stop Loss Inicial,R$ 30.80,R$ 48.04,"R$ -1,672.33",-1.06,"R$ 86,250.85"
2025-01-07 00:00,BAT,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,128.0,$0.2818,$0.2593 (8.00%),$0.2593,$0.3269,-0.93,0.0,2025-01-07 12:00,$0.2591,Stop Loss Inicial,R$ 14.92,R$ -4.06,R$ -782.87,-1.02,"R$ 85,467.98"
2024-12-28 16:00,BNB,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,107.1,$721.3805,$665.5139 (7.74%),$665.5139,$833.1137,-1.09,0.2,2025-01-13 08:00,$664.9815,Stop Loss Inicial,R$ 32.24,R$ -63.10,"R$ -1,586.18",-0.99,"R$ 83,881.80"
2024-12-25 04:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,131.0,$98049.1000,$90205.1720 (8.00%),$90205.1720,$113736.9561,-0.92,0.53,2025-01-13 12:00,$90133.0079,Stop Loss Inicial,R$ 32.14,R$ 93.72,"R$ -1,788.77",-1.09,"R$ 82,093.03"
2025-01-13 04:00,XMR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,101.1,$198.2491,$187.8325 (5.25%),$198.4473,$219.0822,-0.69,2.11,2025-01-16 16:00 | 2025-01-19 20:00,$219.0822 | $204.0100,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 22.06,R$ 30.40,R$ +901.95,1.21,"R$ 82,994.97"
2025-01-24 04:00,SPELL,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,132.1,$0.0010,$0.0009 (8.00%),$0.0010,$0.0012,0.0,1.85,2025-01-24 08:00 | 2025-01-25 12:00,$0.0012 | $0.0010,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 28.49,R$ -289.83,"R$ +1,723.93",1.18,"R$ 84,718.91"
2025-01-25 04:00,TRX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.0,$0.2574,$0.2368 (7.99%),$0.2368,$0.2985,-1.06,0.0,2025-01-27 04:00,$0.2366,Stop Loss Inicial,R$ 29.02,R$ 7.21,"R$ -1,536.21",-1.03,"R$ 83,182.70"
2025-01-25 12:00,LDO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.1,$1.9394,$1.7842 (8.00%),$1.7842,$2.2497,-1.04,1.59,2025-01-28 20:00,$1.7828,Stop Loss Inicial,R$ 29.00,R$ 13.10,"R$ -1,542.17",-1.04,"R$ 81,640.53"
2025-01-30 08:00,LTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.7,$127.3937,$117.2022 (8.00%),$117.2022,$147.7767,-1.3,0.46,2025-02-02 00:00,$117.1084,Stop Loss Inicial,R$ 28.10,R$ 14.36,"R$ -1,496.11",-1.04,"R$ 80,144.42"
2025-01-31 08:00,LDO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,110.5,$2.1401,$1.9689 (8.00%),$1.9689,$2.4825,-1.17,1.53,2025-02-02 00:00,$1.9673,Stop Loss Inicial,R$ 28.09,R$ 9.45,"R$ -1,490.86",-1.04,"R$ 78,653.56"
2025-01-22 00:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,115.3,$106168.4577,$97674.9811 (8.00%),$97674.9811,$123155.4109,-0.93,0.0,2025-02-02 16:00,$97596.8411,Stop Loss Inicial,R$ 28.50,R$ 45.65,"R$ -1,548.75",-1.06,"R$ 77,104.81"
