Data,Ativo,Score,Motivo do Veto,Resultado Simulado,Prejuízo Evitado Base,Prejuízo Evitado 100k
2025-09-22 20:00,INJ,56/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-22 20:00,PENDLE,54/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-22 20:00,TIA,48/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-22 20:00,PEPE,48/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-22 20:00,GALA,56/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-23 00:00,SUI,48/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-23 04:00,APT,58/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 10.92 (-7.24%),R$ 10.92,"R$ 5,461.40"
2025-09-23 04:00,OP,48/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-23 04:00,FET,48/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-23 04:00,LINK,58/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-23 04:00,TON,54/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-23 08:00,GALA,48/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 10.92 (-8.83%),R$ 10.92,"R$ 5,459.92"
2025-09-23 12:00,ARB,48/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-23 12:00,AAVE,48/100,Score insuficiente (48/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-24 04:00,ARB,56/100,Score insuficiente (56/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-24 04:00,OP,66/100,Vesting (Desbloqueio de Vesting OP > 1% (Cliff no fim do mês)) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 10.91 (-9.08%),R$ 10.91,"R$ 5,457.05"
2025-09-24 04:00,RENDER,48/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 10.91 (-8.83%),R$ 10.91,"R$ 5,457.05"
2025-09-24 04:00,FET,56/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-24 04:00,LINK,48/100,Score insuficiente (48/100 < 75),Prejuízo evitado: -R$ 10.91 (-7.56%),R$ 10.91,"R$ 5,457.05"
2025-09-24 04:00,INJ,56/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 10.91 (-9.01%),R$ 10.91,"R$ 5,457.05"
2025-09-24 04:00,GALA,66/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 10.91 (-9.48%),R$ 10.91,"R$ 5,457.05"
2025-09-24 08:00,SOL,62/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 10.91 (-7.96%),R$ 10.91,"R$ 5,456.75"
2025-09-24 08:00,SUI,48/100,Vesting (Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1)) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 10.91 (-8.59%),R$ 10.91,"R$ 5,456.75"
2025-09-24 08:00,OP,54/100,Vesting (Desbloqueio de Vesting OP > 1% (Cliff no fim do mês)) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 10.91 (-9.03%),R$ 10.91,"R$ 5,456.75"
2025-09-24 08:00,FET,48/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 10.91 (-7.45%),R$ 10.91,"R$ 5,456.75"
2025-09-24 08:00,ONDO,48/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 10.91 (-7.92%),R$ 10.91,"R$ 5,456.75"
2025-09-24 08:00,INJ,48/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 10.91 (-8.78%),R$ 10.91,"R$ 5,456.75"
2025-09-24 08:00,TIA,48/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 10.91 (-9.30%),R$ 10.91,"R$ 5,456.75"
2025-09-24 08:00,PEPE,48/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 10.91 (-8.04%),R$ 10.91,"R$ 5,456.75"
2025-09-24 12:00,SOL,74/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 10.91 (-7.81%),R$ 10.91,"R$ 5,456.75"
2025-09-24 12:00,INJ,56/100,Score insuficiente (56/100 < 75),Prejuízo evitado: -R$ 10.91 (-8.89%),R$ 10.91,"R$ 5,456.75"
2025-09-25 12:00,ARB,56/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 00:00,ETH,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 00:00,FET,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 00:00,ONDO,50/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 00:00,LINK,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 00:00,AAVE,50/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 00:00,INJ,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 00:00,PENDLE,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 00:00,PEPE,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 12:00,ETH,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 12:00,APT,62/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 12:00,ARB,52/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 12:00,ONDO,52/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 12:00,LINK,52/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 12:00,AAVE,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 12:00,PEPE,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 12:00,TON,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 16:00,SOL,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 16:00,ETH,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 16:00,AVAX,52/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 16:00,SUI,44/100,Vesting (Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1)) | Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 16:00,APT,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 16:00,ARB,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 16:00,OP,44/100,Vesting (Desbloqueio de Vesting OP > 1% (Cliff no fim do mês)) | Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 16:00,RENDER,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 16:00,FET,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 16:00,ONDO,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 16:00,LINK,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 16:00,INJ,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 16:00,TIA,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 16:00,PEPE,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 16:00,GALA,50/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 16:00,TON,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 20:00,SOL,67/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-26 20:00,OP,44/100,Vesting (Desbloqueio de Vesting OP > 1% (Cliff no fim do mês)) | Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-27 08:00,INJ,50/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-27 12:00,TIA,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-28 12:00,AVAX,60/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-28 12:00,SUI,58/100,Vesting (Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1)) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-28 12:00,ARB,52/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-28 12:00,OP,58/100,Vesting (Desbloqueio de Vesting OP > 1% (Cliff no fim do mês)) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-28 12:00,RENDER,62/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-28 12:00,ONDO,52/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-28 12:00,LINK,69/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-28 12:00,INJ,58/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-28 12:00,TIA,52/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-28 12:00,GALA,52/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-28 12:00,TON,60/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-28 16:00,FET,52/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 10.36 (-4.60%),R$ 10.36,"R$ 5,180.90"
2025-09-28 16:00,PEPE,52/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-28 20:00,LINK,69/100,Score insuficiente (69/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-28 20:00,TON,69/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-30 16:00,OP,77/100,Vesting (Desbloqueio de Vesting OP > 1% (Cliff no fim do mês)),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-30 16:00,TIA,60/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-30 16:00,PEPE,70/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-30 16:00,GALA,60/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-09-30 16:00,TON,70/100,Score insuficiente (70/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-01 08:00,SUI,95/100,Vesting (Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1)),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-01 16:00,OP,72/100,Score insuficiente (72/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-01 16:00,GALA,72/100,Score insuficiente (72/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-02 00:00,ARB,72/100,Score insuficiente (72/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-03 16:00,TIA,72/100,Score insuficiente (72/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-03 16:00,TON,72/100,Score insuficiente (72/100 < 75),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-05 00:00,APT,90/100,Vesting (Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12)),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-06 12:00,APT,96/100,Vesting (Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12)),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-06 16:00,APT,96/100,Vesting (Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12)),Prejuízo evitado: -R$ 11.86 (-7.24%),R$ 11.86,"R$ 5,930.31"
2025-10-07 08:00,APT,100/100,Vesting (Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12)),Prejuízo evitado: -R$ 12.62 (-8.43%),R$ 12.62,"R$ 6,310.01"
2025-10-08 16:00,PEPE,80/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 13.00 (-7.98%),R$ 13.00,"R$ 6,500.13"
2025-10-08 16:00,TON,70/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 13.00 (-4.84%),R$ 13.00,"R$ 6,500.13"
2025-10-09 16:00,APT,68/100,Vesting (Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12)) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 12.35 (-8.46%),R$ 12.35,"R$ 6,177.44"
2025-10-09 20:00,SOL,68/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 12.35 (-5.28%),R$ 12.35,"R$ 6,177.44"
2025-10-09 20:00,ETH,68/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 12.35 (-5.11%),R$ 12.35,"R$ 6,177.44"
2025-10-09 20:00,AVAX,60/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 12.35 (-6.07%),R$ 12.35,"R$ 6,177.44"
2025-10-09 20:00,ARB,60/100,Vesting (Desbloqueio de Vesting ARB > 1% (Cliff mensal no dia 16)) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 12.35 (-6.06%),R$ 12.35,"R$ 6,177.44"
2025-10-09 20:00,ONDO,60/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 12.35 (-5.05%),R$ 12.35,"R$ 6,177.44"
2025-10-09 20:00,PENDLE,66/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 12.35 (-7.79%),R$ 12.35,"R$ 6,177.44"
2025-10-09 20:00,PEPE,60/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 12.35 (-6.34%),R$ 12.35,"R$ 6,177.44"
2025-10-09 20:00,TON,60/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 12.35 (-5.40%),R$ 12.35,"R$ 6,177.44"
2025-10-10 00:00,NEAR,70/100,Score insuficiente (70/100 < 75),Prejuízo evitado: -R$ 12.35 (-9.07%),R$ 12.35,"R$ 6,177.08"
2025-10-10 00:00,OP,65/100,Score insuficiente (65/100 < 75),Prejuízo evitado: -R$ 12.35 (-8.75%),R$ 12.35,"R$ 6,177.08"
2025-10-10 00:00,LINK,65/100,Score insuficiente (65/100 < 75),Prejuízo evitado: -R$ 12.35 (-8.18%),R$ 12.35,"R$ 6,177.08"
2025-10-10 00:00,INJ,48/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 12.35 (-7.08%),R$ 12.35,"R$ 6,177.08"
2025-10-10 00:00,PEPE,54/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 12.35 (-6.95%),R$ 12.35,"R$ 6,177.08"
2025-10-10 00:00,GALA,65/100,Score insuficiente (65/100 < 75),Prejuízo evitado: -R$ 12.35 (-9.64%),R$ 12.35,"R$ 6,177.08"
2025-10-11 04:00,APT,44/100,Vesting (Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12)) | Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-11 04:00,RENDER,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-11 04:00,GALA,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-11 08:00,ETH,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-11 08:00,AVAX,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-11 08:00,ARB,44/100,Vesting (Desbloqueio de Vesting ARB > 1% (Cliff mensal no dia 16)) | Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-11 08:00,RENDER,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-11 08:00,FET,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-11 08:00,ONDO,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-11 08:00,LINK,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-11 08:00,AAVE,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-11 08:00,PENDLE,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-11 08:00,TIA,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-11 08:00,PEPE,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-11 08:00,GALA,44/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-11 08:00,TON,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-11 12:00,BNB,52/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-12 00:00,ETH,40/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-12 00:00,ONDO,40/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-12 00:00,GALA,40/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-12 04:00,SOL,40/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-12 04:00,ETH,40/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-12 04:00,BNB,64/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-12 04:00,NEAR,46/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-12 04:00,ARB,46/100,Vesting (Desbloqueio de Vesting ARB > 1% (Cliff mensal no dia 16)) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-12 04:00,OP,40/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-12 04:00,RENDER,46/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-12 04:00,FET,40/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-12 04:00,ONDO,40/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-12 04:00,LINK,40/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
2025-10-12 04:00,INJ,46/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00","R$ 0,00"
