Data Entrada,Ativo,Direção,Regime,Regime Macro,Classe,Score,Preço Entrada,Stop Inicial,Stop Final,BE/Parcial (2.0R),MAE (R),MFE (R),Datas Saída,Preços Saída,Motivo Saída,Taxas (R$),Funding (R$),Resultado (R$),Resultado (R),Saldo Acumulado (R$)
2024-03-23 08:00,SKL,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,107.7,$0.0984,$0.0905 (8.00%),$0.0985,$0.1141,0.0,2.06,2024-03-24 12:00 | 2024-04-02 08:00,$0.1141 | $0.1093,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 29.33,R$ 128.93,"R$ +2,321.68",1.58,"R$ 156,803.69"
2024-04-03 04:00,LQTY,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,135.8,$1.7834,$1.6407 (8.00%),$1.6407,$2.0687,-1.42,0.0,2024-04-03 12:00,$1.6394,Stop Loss Inicial,R$ 56.97,R$ 3.58,"R$ -3,007.98",-1.03,"R$ 153,795.71"
2024-03-21 04:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,127.1,$66741.1539,$61401.8616 (8.00%),$61401.8616,$77419.7385,-0.59,1.07,2024-04-11 04:00,$70789.1000,Time-Stop (21d),R$ 28.53,R$ 234.38,R$ +856.84,0.58,"R$ 154,652.55"
2024-03-21 04:00,BCH,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,116.4,$406.7833,$374.2406 (8.00%),$407.1901,$471.8686,-0.12,4.66,2024-03-23 12:00 | 2024-04-12 12:00,$471.8686 | $579.8100,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 31.74,R$ 199.13,"R$ +5,172.17",3.5,"R$ 159,824.72"
2024-04-06 08:00,NEAR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,103.0,$7.0975,$6.5297 (8.00%),$6.5297,$8.2332,-0.99,0.87,2024-04-12 12:00,$6.5245,Stop Loss Inicial,R$ 56.10,R$ 96.67,"R$ -3,055.36",-1.06,"R$ 156,769.36"
2024-04-06 08:00,CYBER,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,94.4,$13.5228,$12.4409 (8.00%),$12.4409,$15.6864,-1.59,0.92,2024-04-12 12:00,$12.4310,Stop Loss Inicial,R$ 56.10,R$ 33.10,"R$ -2,991.37",-1.04,"R$ 153,777.99"
2024-04-11 08:00,MTL,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,100.6,$2.1511,$1.9790 (8.00%),$1.9790,$2.4952,-2.41,0.0,2024-04-12 16:00,$1.9774,Stop Loss Inicial,R$ 56.39,R$ 35.32,"R$ -3,009.29",-1.04,"R$ 150,768.69"
2024-04-21 04:00,FET,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,132.0,$2.5182,$2.3167 (8.00%),$2.3167,$2.9211,-1.23,0.46,2024-04-24 20:00,$2.3149,Stop Loss Inicial,R$ 27.51,R$ 10.21,"R$ -1,461.20",-1.04,"R$ 149,307.49"
2024-04-20 04:00,ONT,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,114.0,$0.3824,$0.3518 (8.00%),$0.3828,$0.4436,-0.81,1.9,2024-04-22 00:00 | 2024-04-26 00:00,$0.4436 | $0.3825,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 27.50,R$ -181.69,"R$ +1,566.03",1.11,"R$ 150,873.52"
2024-04-21 04:00,AR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,136.9,$32.1851,$29.6103 (8.00%),$32.2173,$37.3347,-0.28,1.41,2024-04-25 20:00 | 2024-04-26 12:00,$37.3347 | $32.1915,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 27.51,R$ 15.33,"R$ +1,369.51",0.97,"R$ 152,243.03"
2024-05-05 08:00,1000FLOKI,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,125.9,$0.1940,$0.1785 (8.00%),$0.1785,$0.2250,-0.88,0.0,2024-05-06 16:00,$0.1783,Stop Loss Inicial,R$ 55.54,R$ 8.38,"R$ -2,937.23",-1.03,"R$ 149,305.80"
2024-04-20 04:00,SFP,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,94.7,$0.8180,$0.7526 (8.00%),$0.7526,$0.9489,-0.72,0.76,2024-05-11 04:00,$0.8111,Time-Stop (21d),R$ 26.55,R$ 76.78,R$ -252.19,-0.18,"R$ 149,053.62"
2024-05-16 04:00,NEAR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,113.0,$8.1761,$7.5220 (8.00%),$7.5220,$9.4843,-0.79,0.48,2024-05-23 12:00,$7.5160,Stop Loss Inicial,R$ 54.72,R$ 66.58,"R$ -2,952.04",-1.05,"R$ 146,101.58"
2024-05-23 00:00,BNB,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,112.9,$615.5476,$587.2318 (4.60%),$587.2318,$672.1793,-0.74,0.0,2024-05-23 12:00,$586.7620,Stop Loss Inicial,R$ 93.64,R$ 8.90,"R$ -2,955.25",-1.05,"R$ 143,146.33"
2024-05-26 00:00,NEAR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,95.0,$8.2411,$7.5818 (8.00%),$7.5818,$9.5597,-0.92,0.0,2024-05-28 12:00,$7.5758,Stop Loss Inicial,R$ 26.53,R$ 11.49,"R$ -1,410.31",-1.04,"R$ 141,736.02"
2024-05-26 00:00,DOGE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,120.5,$0.1742,$0.1603 (8.00%),$0.1603,$0.2021,-1.13,0.0,2024-05-30 04:00,$0.1601,Stop Loss Inicial,R$ 26.53,R$ 24.22,"R$ -1,423.14",-1.05,"R$ 140,312.88"
2024-06-05 12:00,AR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,113.8,$44.8964,$41.3047 (8.00%),$41.3047,$52.0799,-0.84,0.0,2024-06-06 20:00,$41.2717,Stop Loss Inicial,R$ 26.31,R$ 7.44,"R$ -1,394.74",-1.03,"R$ 138,918.14"
2024-06-06 00:00,POLYX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.5,$0.4546,$0.4182 (8.00%),$0.4182,$0.5273,-0.63,0.44,2024-06-07 16:00,$0.4179,Stop Loss Inicial,R$ 26.30,R$ 10.08,"R$ -1,397.23",-1.04,"R$ 137,520.91"
2024-05-26 04:00,BNB,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,104.9,$602.9013,$578.7852 (4.00%),$603.5042,$651.1334,-0.57,2.5,2024-06-04 12:00 | 2024-06-10 20:00,$651.1334 | $625.0000,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 52.48,R$ 130.35,"R$ +1,799.87",1.32,"R$ 139,320.78"
2024-06-11 00:00,POLYX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,122.3,$0.5074,$0.4668 (8.00%),$0.4668,$0.5886,-1.2,0.33,2024-06-13 12:00,$0.4665,Stop Loss Inicial,R$ 51.99,R$ 11.49,"R$ -2,753.39",-1.03,"R$ 136,567.39"
2024-05-25 08:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,120.7,$68809.4876,$64632.2143 (6.07%),$64632.2143,$77164.0341,-0.79,0.7,2024-06-15 08:00,$66305.2000,Time-Stop (21d),R$ 34.21,R$ 147.31,R$ -996.79,-0.73,"R$ 135,570.60"
2024-07-06 08:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,134.4,$3001.3086,$3241.4133 (8.00%),$3241.4133,$2521.0992,-1.01,0.51,2024-07-14 20:00,$3244.0064,Stop Loss Inicial,R$ 51.14,R$ -55.28,"R$ -2,645.53",-1.01,"R$ 132,925.07"
2024-07-04 04:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,109.5,$59062.8538,$63787.8821 (8.00%),$63787.8821,$49612.7972,-1.19,0.99,2024-07-15 20:00,$63838.9124,Stop Loss Inicial,R$ 51.13,R$ -81.43,"R$ -2,618.71",-1.0,"R$ 130,306.36"
2024-07-26 20:00,TRX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,102.3,$0.1374,$0.1319 (4.00%),$0.1319,$0.1484,-1.14,0.27,2024-07-31 00:00,$0.1318,Stop Loss Inicial,R$ 48.78,R$ 11.18,"R$ -1,359.18",-1.07,"R$ 128,947.18"
2024-07-27 12:00,JASMY,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,107.5,$0.0318,$0.0293 (8.00%),$0.0293,$0.0369,-1.14,0.22,2024-07-31 16:00,$0.0293,Stop Loss Inicial,R$ 24.86,R$ 17.18,"R$ -1,328.41",-1.04,"R$ 127,618.78"
2024-07-26 04:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,116.1,$67047.5070,$61911.7964 (7.66%),$61911.7964,$77318.9281,-1.08,0.49,2024-08-02 20:00,$61862.2670,Stop Loss Inicial,R$ 25.93,R$ 27.69,"R$ -1,340.64",-1.05,"R$ 126,278.13"
2024-07-27 12:00,KAS,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,106.7,$0.1929,$0.1774 (8.00%),$0.1774,$0.2237,-1.24,0.9,2024-08-03 16:00,$0.1773,Stop Loss Inicial,R$ 24.86,R$ 26.06,"R$ -1,337.19",-1.05,"R$ 124,940.95"
2024-08-12 04:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,96.1,$2538.9099,$2742.0227 (8.00%),$2742.0227,$2132.6843,-0.9,0.0,2024-08-12 20:00,$2744.2163,Stop Loss Inicial,R$ 24.14,R$ -2.11,"R$ -1,272.75",-1.03,"R$ 123,668.19"
2024-08-12 04:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,103.3,$58459.3557,$63136.1042 (8.00%),$63136.1042,$49105.8588,-1.09,0.31,2024-08-23 16:00,$63186.6130,Stop Loss Inicial,R$ 24.14,R$ 8.35,"R$ -1,283.30",-1.04,"R$ 122,384.89"
2024-08-23 16:00,SUI,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,113.4,$0.9829,$0.9043 (8.00%),$0.9043,$1.1402,-1.04,0.55,2024-08-27 08:00,$0.9035,Stop Loss Inicial,R$ 23.80,R$ 16.80,"R$ -1,271.85",-1.04,"R$ 121,113.04"
2024-08-12 20:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,95.9,$2657.6705,$2822.5275 (6.20%),$2822.5275,$2327.9565,-0.81,1.41,2024-09-02 20:00,$2536.7400,Time-Stop (21d),R$ 30.37,R$ -22.97,R$ +893.35,0.73,"R$ 122,006.39"
2024-09-02 04:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,124.8,$57679.7457,$60220.3393 (4.40%),$57622.0660,$52598.5585,-0.56,1.64,2024-09-06 20:00 | 2024-09-09 20:00,$52598.5585 | $57668.1636,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 42.19,R$ -4.20,"R$ +1,176.98",0.97,"R$ 123,183.36"
2024-09-07 08:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,119.0,$2285.8865,$2468.7574 (8.00%),$2468.7574,$1920.1446,-0.95,0.23,2024-09-19 16:00,$2470.7324,Stop Loss Inicial,R$ 47.94,R$ -25.30,"R$ -2,506.43",-1.02,"R$ 120,676.93"
2024-09-28 04:00,CRV,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,99.6,$0.3182,$0.2927 (8.00%),$0.2927,$0.3691,-0.87,0.0,2024-09-30 00:00,$0.2925,Stop Loss Inicial,R$ 47.28,R$ 17.34,"R$ -2,510.85",-1.04,"R$ 118,166.08"
2024-09-27 04:00,LTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,97.3,$69.0045,$64.1468 (7.04%),$64.1468,$78.7199,-0.77,0.49,2024-10-01 12:00,$64.0955,Stop Loss Inicial,R$ 53.50,R$ 43.09,"R$ -2,546.56",-1.05,"R$ 115,619.53"
2024-09-17 16:00,XRP,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,113.9,$0.5906,$0.5439 (7.91%),$0.5439,$0.6840,-1.13,1.48,2024-10-02 20:00,$0.5435,Stop Loss Inicial,R$ 48.53,R$ 116.05,"R$ -2,647.79",-1.08,"R$ 112,971.73"
2024-10-05 04:00,ARK,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,116.5,$0.4333,$0.3987 (8.00%),$0.4337,$0.5026,-0.47,1.9,2024-10-06 08:00 | 2024-10-09 12:00,$0.5026 | $0.4334,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 22.54,R$ -147.77,"R$ +1,282.73",1.11,"R$ 114,254.46"
2024-10-05 16:00,1000LUNC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,97.0,$0.0904,$0.0832 (8.00%),$0.0832,$0.1049,-0.96,0.05,2024-10-09 16:00,$0.0831,Stop Loss Inicial,R$ 22.55,R$ 16.32,"R$ -1,205.48",-1.04,"R$ 113,048.98"
2024-10-05 12:00,BLUR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,102.8,$0.2235,$0.2056 (8.00%),$0.2056,$0.2593,-0.98,0.93,2024-10-10 16:00,$0.2055,Stop Loss Inicial,R$ 22.55,R$ 13.60,"R$ -1,202.83",-1.04,"R$ 111,846.15"
2024-10-12 04:00,ARKM,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,119.9,$1.5395,$1.4163 (8.00%),$1.5410,$1.7858,0.0,2.28,2024-10-12 20:00 | 2024-10-25 04:00,$1.7858 | $1.6183,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 45.35,R$ 67.22,"R$ +2,919.89",1.27,"R$ 114,766.04"
2024-10-25 04:00,RUNE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.4,$5.3447,$4.9171 (8.00%),$4.9171,$6.1998,-1.05,0.0,2024-10-25 20:00,$4.9132,Stop Loss Inicial,R$ 46.03,R$ 5.69,"R$ -2,432.87",-1.03,"R$ 112,333.17"
2024-10-04 12:00,SUPER,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,109.9,$1.0428,$0.9594 (8.00%),$1.0439,$1.2097,-0.63,2.15,2024-10-12 08:00 | 2024-10-28 00:00,$1.2097 | $1.2081,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 23.40,R$ -3.10,"R$ +2,280.86",1.97,"R$ 114,614.02"
2024-10-25 20:00,TNSR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,124.8,$0.4212,$0.3875 (8.00%),$0.4216,$0.4886,-0.51,2.02,2024-10-27 00:00 | 2024-10-28 04:00,$0.4886 | $0.4213,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 45.30,R$ 8.23,"R$ +2,272.09",0.98,"R$ 116,886.11"
2024-10-28 04:00,JTO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,104.6,$2.4341,$2.2394 (8.00%),$2.2394,$2.8236,-0.95,0.45,2024-11-01 12:00,$2.2376,Stop Loss Inicial,R$ 46.30,R$ 18.97,"R$ -2,460.54",-1.04,"R$ 114,425.57"
2024-10-12 04:00,TRX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,112.6,$0.1599,$0.1535 (4.00%),$0.1535,$0.1727,-0.65,1.62,2024-11-02 04:00,$0.1675,Time-Stop (21d),R$ 88.18,R$ -47.25,"R$ +2,702.55",1.18,"R$ 117,128.12"
2024-11-02 04:00,SUI,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.9,$1.9608,$1.8068 (7.85%),$1.8068,$2.2687,-0.75,0.0,2024-11-03 00:00,$1.8054,Stop Loss Inicial,R$ 48.57,R$ -9.31,"R$ -2,507.29",-1.03,"R$ 114,620.84"
2024-10-12 04:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,119.9,$62568.3685,$57616.4714 (7.91%),$62630.9369,$72472.1628,-0.08,1.98,2024-10-29 12:00 | 2024-11-03 12:00,$72472.1628 | $68076.0000,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 46.21,R$ 169.94,"R$ +3,358.12",1.46,"R$ 117,978.96"
2024-10-28 00:00,DOGE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,103.0,$0.1443,$0.1328 (8.00%),$0.1445,$0.1674,-0.08,1.98,2024-10-29 00:00 | 2024-11-03 12:00,$0.1674 | $0.1443,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 46.29,R$ 36.00,"R$ +2,294.54",0.97,"R$ 120,273.50"
2024-11-02 04:00,ZEC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,94.8,$38.2191,$35.4061 (7.36%),$38.2573,$43.8452,-0.78,2.35,2024-11-07 00:00 | 2024-11-13 00:00,$43.8452 | $39.3100,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 52.01,R$ 92.33,"R$ +2,774.42",1.13,"R$ 123,047.92"
2024-11-16 20:00,FIL,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,101.5,$4.6713,$4.2976 (8.00%),$4.2976,$5.4187,-0.87,0.0,2024-11-17 20:00,$4.2942,Stop Loss Inicial,R$ 50.21,R$ 12.33,"R$ -2,660.34",-1.03,"R$ 120,387.58"
2024-11-19 08:00,STORJ,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,95.6,$0.5359,$0.4930 (8.00%),$0.4930,$0.6216,-1.06,0.0,2024-11-20 00:00,$0.4926,Stop Loss Inicial,R$ 49.41,R$ 6.03,"R$ -2,611.49",-1.03,"R$ 117,776.09"
2024-11-06 04:00,SUI,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,105.4,$2.2797,$2.0974 (8.00%),$2.2820,$2.6445,-0.22,4.4,2024-11-09 20:00 | 2024-11-25 16:00,$2.6445 | $3.1856,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 52.59,R$ 258.54,"R$ +8,264.09",3.36,"R$ 126,040.18"
2024-11-22 04:00,ZEC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,114.7,$46.0630,$42.3780 (8.00%),$46.1091,$53.4331,-0.59,2.4,2024-11-24 00:00 | 2024-11-26 08:00,$53.4331 | $46.0722,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 48.62,R$ 74.06,"R$ +2,373.58",0.95,"R$ 128,413.75"
2024-11-25 16:00,MEME,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,96.2,$0.0151,$0.0139 (8.00%),$0.0139,$0.0175,-1.4,0.0,2024-11-26 08:00,$0.0139,Stop Loss Inicial,R$ 51.06,R$ 4.17,"R$ -2,697.08",-1.03,"R$ 125,716.68"
2024-11-28 16:00,WLD,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,124.4,$2.7164,$2.4990 (8.00%),$2.7191,$3.1510,0.0,3.43,2024-11-30 12:00 | 2024-12-09 20:00,$3.1510 | $2.7169,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 50.99,R$ 279.52,"R$ +2,287.27",0.87,"R$ 128,003.94"
2024-11-05 08:00,DOGE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,103.7,$0.1678,$0.1544 (8.00%),$0.1679,$0.1946,0.0,11.25,2024-11-06 00:00 | 2024-12-10 00:00,$0.1946 | $0.4007,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 63.10,R$ 853.85,"R$ +22,557.76",9.3,"R$ 150,561.71"
2024-12-11 16:00,IO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,111.2,$4.0168,$3.6955 (8.00%),$4.0208,$4.6595,0.0,0.59,2024-12-12 00:00 | 2024-12-14 12:00,$4.6595 | $4.0176,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 57.62,R$ -6.71,"R$ +2,907.53",0.98,"R$ 153,469.24"
2024-12-11 12:00,JTO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,105.1,$3.9694,$3.6518 (8.00%),$3.6518,$4.6045,-0.91,0.62,2024-12-14 16:00,$3.6489,Stop Loss Inicial,R$ 57.65,R$ 13.88,"R$ -3,053.94",-1.03,"R$ 150,415.30"
2024-12-17 16:00,RUNE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,100.0,$6.7514,$6.2113 (8.00%),$6.2113,$7.8316,-1.7,0.0,2024-12-18 20:00,$6.2063,Stop Loss Inicial,R$ 57.62,R$ 10.68,"R$ -3,049.07",-1.03,"R$ 147,366.23"
2024-12-17 20:00,RONIN,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,113.6,$2.4453,$2.2497 (8.00%),$2.2497,$2.8366,-1.27,0.12,2024-12-18 20:00,$2.2479,Stop Loss Inicial,R$ 57.61,R$ 5.35,"R$ -3,043.36",-1.03,"R$ 144,322.87"
2024-11-06 04:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,119.0,$74404.2836,$68451.9409 (8.00%),$74478.6878,$86308.9689,-0.02,2.72,2024-11-11 16:00 | 2024-12-19 16:00,$86308.9689 | $97172.1000,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 51.54,R$ 429.19,"R$ +6,690.01",2.72,"R$ 151,012.88"
2024-11-26 08:00,AAVE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,104.2,$175.3476,$161.3198 (8.00%),$175.5230,$203.4033,-0.26,7.79,2024-11-27 12:00 | 2024-12-20 08:00,$203.4033 | $271.9600,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 56.91,R$ 386.15,"R$ +11,008.15",4.27,"R$ 162,021.03"
2024-12-20 16:00,ZEN,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,179.7,$25.3126,$23.2876 (8.00%),$25.3380,$29.3627,0.0,0.75,2024-12-21 00:00 | 2024-12-21 12:00,$29.3627 | $25.3177,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 59.79,R$ -8.30,"R$ +3,018.34",0.98,"R$ 165,039.37"
2024-12-21 12:00,SUI,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,102.7,$4.7359,$4.3570 (8.00%),$4.3570,$5.4936,-1.16,0.0,2024-12-21 16:00,$4.3535,Stop Loss Inicial,R$ 60.70,R$ 3.79,"R$ -3,204.77",-1.03,"R$ 161,834.60"
2024-12-24 04:00,STEEM,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,132.1,$0.2415,$0.2222 (8.00%),$0.2222,$0.2801,-0.93,0.0,2024-12-25 04:00,$0.2220,Stop Loss Inicial,R$ 59.83,R$ -194.61,"R$ -2,960.42",-0.97,"R$ 158,874.18"
2024-12-23 12:00,XVG,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,105.9,$0.0126,$0.0116 (8.00%),$0.0126,$0.0146,-0.37,1.64,2024-12-25 00:00 | 2024-12-26 12:00,$0.0146 | $0.0128,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 59.98,R$ -683.28,"R$ +3,983.52",1.3,"R$ 162,857.70"
2024-12-23 20:00,ZEC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,124.1,$63.6218,$58.5321 (8.00%),$63.6854,$73.8013,0.0,2.11,2024-12-25 04:00 | 2024-12-27 12:00,$73.8013 | $63.6345,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 59.80,R$ 27.38,"R$ +2,983.28",0.97,"R$ 165,840.98"
2024-12-23 20:00,AAVE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.0,$357.7888,$329.1657 (8.00%),$329.1657,$415.0350,-1.12,0.83,2024-12-27 12:00,$328.9024,Stop Loss Inicial,R$ 59.81,R$ 41.33,"R$ -3,195.56",-1.04,"R$ 162,645.42"
2024-12-26 12:00,LQTY,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,148.7,$2.1412,$1.9699 (8.00%),$1.9699,$2.4838,-1.23,0.22,2024-12-28 04:00,$1.9683,Stop Loss Inicial,R$ 60.94,R$ 18.07,"R$ -3,231.76",-1.03,"R$ 159,413.66"
2024-12-29 04:00,XVG,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,149.8,$0.0151,$0.0139 (8.00%),$0.0139,$0.0175,-0.86,0.0,2024-12-29 12:00,$0.0139,Stop Loss Inicial,R$ 59.12,R$ -204.71,"R$ -2,913.16",-0.96,"R$ 156,500.50"
2024-12-28 12:00,OGN,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,140.9,$0.1365,$0.1256 (8.00%),$0.1256,$0.1583,-0.89,0.0,2024-12-29 20:00,$0.1255,Stop Loss Inicial,R$ 59.08,R$ -269.70,"R$ -2,845.70",-0.94,"R$ 153,654.81"
2024-12-29 20:00,THETA,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,115.3,$2.3386,$2.1515 (8.00%),$2.1515,$2.7127,-0.91,0.26,2025-01-01 08:00,$2.1498,Stop Loss Inicial,R$ 28.69,R$ 13.27,"R$ -1,526.10",-1.04,"R$ 152,128.71"
2025-01-01 08:00,STEEM,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,137.8,$0.2664,$0.2451 (8.00%),$0.2451,$0.3091,-1.0,0.0,2025-01-02 00:00,$0.2449,Stop Loss Inicial,R$ 28.46,R$ -14.88,"R$ -1,485.99",-1.02,"R$ 150,642.72"
2024-12-29 12:00,SSV,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,136.8,$25.5808,$23.5343 (8.00%),$23.5343,$29.6737,-1.33,0.48,2025-01-07 12:00,$23.5155,Stop Loss Inicial,R$ 58.28,R$ 90.90,"R$ -3,164.50",-1.06,"R$ 147,478.22"
2025-01-07 00:00,BAT,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,128.0,$0.2818,$0.2593 (8.00%),$0.2593,$0.3269,-0.93,0.0,2025-01-07 12:00,$0.2591,Stop Loss Inicial,R$ 28.24,R$ -7.68,"R$ -1,481.41",-1.02,"R$ 145,996.81"
2024-12-28 16:00,BNB,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,107.1,$721.3805,$665.5139 (7.74%),$665.5139,$833.1137,-1.09,0.2,2025-01-13 08:00,$664.9815,Stop Loss Inicial,R$ 61.00,R$ -119.40,"R$ -3,001.47",-0.99,"R$ 142,995.35"
2024-12-25 04:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,131.0,$98049.1000,$90205.1720 (8.00%),$90205.1720,$113736.9561,-0.92,0.53,2025-01-13 12:00,$90133.0079,Stop Loss Inicial,R$ 60.82,R$ 177.33,"R$ -3,384.83",-1.09,"R$ 139,610.51"
